"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.720306442E2,2.521898629E-1,1.096062328E0,-1.100433707E0
3.720406172E2,3.636079725E-1,1.195108168E0,-1.224437948E0
3.720505912E2,-1.992004578E-1,9.537742822E-1,-8.987492055E-1
3.720605652E2,-1.112257873E0,2.670065247E-1,4.095471704E-1
3.720705382E2,-2.549368483E0,-6.142643300E-1,2.160838544E0
3.720805122E2,-3.639968635E0,-1.366037046E0,3.592346279E0
3.720904852E2,-4.140867732E0,-1.657269608E0,4.392948800E0
3.721004592E2,-3.938014373E0,-1.507780424E0,4.501092469E0
3.721104332E2,-2.978252395E0,-1.087891575E0,3.729702052E0
3.721204062E2,-1.683603859E0,-4.497637349E-1,2.219114819E0
3.721303802E2,-5.287462064E-1,2.054227723E-1,8.400343895E-1
3.721403542E2,2.252600361E-1,5.468088037E-1,1.941491944E-1
3.721503272E2,5.453411525E-1,5.678429925E-1,-2.410356778E-1
3.721603012E2,3.643623364E-1,4.443226084E-1,-4.870280403E-1
3.721702742E2,-9.895692553E-2,2.227321386E-1,-4.259258062E-1
3.721802482E2,-5.118824710E-1,-7.373777479E-2,8.260770857E-2
3.721902222E2,-6.758238164E-1,-3.536863804E-1,6.128905267E-1
3.722001952E2,-7.361019585E-1,-4.980095498E-1,6.681396979E-1
3.722101692E2,-6.472075430E-1,-4.825508273E-1,3.992028612E-1
3.722201422E2,-2.567463788E-1,-3.725799036E-1,6.695295811E-2
3.722301162E2,1.664142791E-1,-1.441169089E-1,-3.349407917E-1
3.722400902E2,4.361225097E-1,1.969090801E-1,-5.635031891E-1
3.722500632E2,5.245200581E-1,4.112791157E-1,-7.490470362E-1
3.722600372E2,4.078792887E-1,3.286395398E-1,-8.815502053E-1
3.722700102E2,7.472511370E-2,2.141368778E-1,-1.026569924E0
3.722799842E2,-1.000355541E-1,5.565496802E-2,-1.279661976E0
3.722899582E2,-2.172027557E-1,-6.189760163E-2,-1.563630250E0
3.722999312E2,-4.718611669E-1,-1.424257480E-1,-1.624046606E0
3.723099052E2,-6.133967493E-1,-2.495137019E-1,-1.391694628E0
3.723198792E2,-4.818723310E-1,-3.735284682E-1,-1.233512242E0
3.723298522E2,-1.342790417E-1,-4.047501147E-1,-1.165650626E0
3.723398262E2,4.621361509E-1,-2.338877490E-1,-1.131260228E0
3.723497992E2,9.339047856E-1,1.023267125E-1,-1.010998204E0
3.723597732E2,1.284252040E0,4.090690143E-1,-9.116469938E-1
3.723697472E2,1.540929020E0,4.526502129E-1,-1.149112362E0
3.723797202E2,1.430435940E0,3.180383916E-1,-1.295005070E0
3.723896942E2,1.210300842E0,1.429169141E-1,-1.268328903E0
3.723996672E2,8.460197456E-1,-4.068697304E-2,-1.030291092E0
3.724096412E2,4.105170408E-1,-3.387967381E-1,-8.277037811E-1
3.724196152E2,3.206982169E-2,-6.014308611E-1,-4.128315514E-1
3.724295882E2,-1.262372563E-1,-5.722089623E-1,1.579935211E-1
3.724395622E2,1.602301542E-1,-4.937986775E-1,4.192570567E-1
3.724495352E2,6.376895915E-1,-3.508186135E-1,3.851549256E-1
3.724595092E2,1.033762950E0,-4.632982850E-2,5.499206918E-1
3.724694832E2,1.482561383E0,1.464274362E-2,6.961010832E-1
3.724794562E2,1.722523073E0,-1.630254887E-1,9.003928578E-1
3.724894302E2,1.730309225E0,-2.638193536E-1,1.373296949E0
3.724994042E2,1.696859643E0,-3.330256824E-1,2.030114683E0
3.725093772E2,1.593400033E0,-4.181846774E-1,2.447122316E0
3.725193512E2,1.572075676E0,-5.434095249E-1,2.459802003E0
3.725293242E2,1.494541596E0,-7.140194370E-1,2.392981192E0
3.725392982E2,1.506260440E0,-6.741116054E-1,2.021283633E0
3.725492722E2,1.370854274E0,-6.137478746E-1,1.592870421E0
3.725592452E2,1.376653397E0,-4.417355078E-1,1.235652323E0
3.725692192E2,1.494435762E0,-2.786945240E-1,1.062087082E0
3.725791922E2,1.598758421E0,-2.334904307E-1,1.029238594E0
3.725891662E2,1.701665470E0,-2.009708485E-1,1.115604892E0
3.725991402E2,1.763648002E0,-2.275862047E-1,1.147447075E0
3.726091132E2,1.642272231E0,-4.257603300E-1,1.233435059E0
3.726190872E2,1.374485395E0,-6.612275581E-1,1.424172403E0
3.726290612E2,9.929499692E-1,-9.069904174E-1,1.501251569E0
3.726390342E2,5.736970421E-1,-1.138274986E0,1.350409777E0
3.726490082E2,9.165865023E-2,-1.229314526E0,1.093134627E0
3.726589812E2,-1.183362976E-1,-1.161489163E0,8.985954237E-1
3.726689552E2,6.968666847E-2,-1.029158925E0,5.574536598E-1
3.726789292E2,3.935674975E-1,-7.623751795E-1,-4.291096151E-2
3.726889022E2,6.683436196E-1,-4.229258922E-1,-5.580705410E-1
3.726988762E2,9.216602775E-1,-9.919494376E-2,-8.797574490E-1
3.727088492E2,1.114329249E0,1.235116133E-1,-1.102308324E0
3.727188232E2,1.029842465E0,2.636372128E-1,-1.114172909E0
3.727287972E2,9.070892353E-1,3.206927352E-1,-8.382860720E-1
3.727387702E2,8.512571698E-1,3.275424559E-1,-5.219610608E-1
3.727487442E2,7.502986327E-1,3.466739608E-1,-3.919265860E-1
3.727587172E2,5.957365866E-1,3.862675045E-1,-3.865325296E-1
3.727686912E2,5.595981627E-1,3.639901976E-1,-5.398646504E-1
3.727786652E2,6.144712483E-1,2.669832820E-1,-8.517288208E-1
3.727886382E2,6.370966107E-1,2.977777894E-1,-1.268159333E0
3.727986122E2,7.004530196E-1,3.868608508E-1,-1.716176505E0
3.728085852E2,8.145292734E-1,4.752222195E-1,-2.098832331E0
3.728185592E2,8.842538117E-1,5.503495851E-1,-2.325699036E0
3.728285332E2,7.187427447E-1,5.038728453E-1,-2.390039458E0
3.728385062E2,4.077859890E-1,3.492557989E-1,-2.412064750E0
3.728484802E2,1.794566443E-2,1.196495274E-1,-2.364458474E0
3.728584542E2,-3.881617101E-1,-2.040195867E-2,-2.109487127E0
3.728684272E2,-6.549744726E-1,-6.478100985E-2,-1.656612673E0
3.728784012E2,-7.832786831E-1,-6.087200001E-2,-1.214966628E0
3.728883742E2,-7.323899268E-1,4.269812286E-2,-8.367657959E-1
3.728983482E2,-5.285487897E-1,2.975409772E-1,-6.971354556E-1
3.729083222E2,-2.052752763E-1,6.013123088E-1,-9.314754868E-1
3.729182952E2,-7.118702289E-2,9.070624843E-1,-1.631027012E0
3.729282692E2,-2.678216996E-1,1.035146328E0,-2.432263956E0
3.729382422E2,-7.058739001E-1,1.008765591E0,-2.822004268E0
3.729482162E2,-1.169008244E0,9.668388623E-1,-2.708934320E0
3.729581902E2,-1.586669888E0,8.842834863E-1,-2.211027535E0
3.729681632E2,-2.040981295E0,7.108929308E-1,-1.458927083E0
3.729781372E2,-2.489411718E0,5.358052209E-1,4.236717045E-2
3.729881102E2,-2.485078931E0,2.909119888E-1,1.703602068E0
3.729980842E2,-2.141485138E0,1.131902544E-1,2.765455261E0
3.730080582E2,-1.606748057E0,1.739581740E-1,3.133493632E0
3.730180312E2,-7.996255977E-1,3.813783552E-1,2.746044844E0
3.730280055E2,-1.249376396E-2,8.028841048E-1,1.938857773E0
3.730379795E2,4.398490134E-1,1.257772486E0,9.959521490E-1
3.730479525E2,5.121973435E-1,1.495774774E0,1.608165568E-1
3.730579265E2,3.578649103E-1,1.363912606E0,-4.314104944E-1
3.730678995E2,1.381957260E-1,1.152642180E0,-9.061471027E-1
3.730778735E2,-9.856081322E-2,1.058819511E0,-1.187199955E0
3.730878475E2,-6.375706007E-1,9.518799305E-1,-9.633971912E-1
3.730978205E2,-1.289535584E0,7.100737359E-1,-2.049069017E-1
3.731077945E2,-1.664931799E0,3.015325789E-1,8.418978971E-1
3.731177675E2,-1.798131518E0,-2.245854136E-1,1.923317043E0
3.731277415E2,-2.041242080E0,-4.278084634E-1,3.003703571E0
3.731377155E2,-2.130773623E0,-5.082361838E-1,3.957521853E0
3.731476885E2,-2.087237594E0,-5.673842785E-1,4.287317095E0
3.731576625E2,-1.920623231E0,-5.588485131E-1,4.054588557E0
3.731676355E2,-1.557476933E0,-5.384697971E-1,3.238248839E0
3.731776095E2,-1.165746667E0,-3.997924067E-1,2.022215095E0
3.731875835E2,-8.374011690E-1,-1.032974964E-1,8.571988910E-1
3.731975565E2,-4.573670887E-1,-5.711852610E-3,6.016141713E-2
3.732075305E2,-3.319258942E-1,-1.718905985E-2,-4.701792884E-1
3.732175045E2,-2.479326879E-1,4.275133252E-2,-6.722543836E-1
3.732274775E2,-6.646018401E-2,1.578954341E-1,-4.520681226E-1
3.732374515E2,3.244883090E-2,2.535450648E-1,-4.520131588E-2
3.732474245E2,7.820296448E-2,1.159229507E-1,3.092358470E-1
3.732573985E2,1.682359791E-1,-8.306218341E-2,4.463331735E-1
3.732673725E2,2.661544392E-1,-1.686130880E-1,3.551791745E-1
3.732773455E2,4.087837433E-1,-3.128963502E-1,2.113464403E-1
3.732873195E2,4.991651058E-1,-3.609724496E-1,-6.560575962E-4
3.732972925E2,5.347637952E-1,-3.606568462E-1,-2.994593024E-1
3.733072665E2,5.339972253E-1,-4.230796739E-1,-5.908593875E-1
3.733172405E2,5.397305299E-1,-5.106274027E-1,-6.981715822E-1
3.733272135E2,4.514576368E-1,-5.367149015E-1,-6.795084393E-1
3.733371875E2,3.303316144E-1,-5.267290266E-1,-7.183070540E-1
3.733471605E2,3.213142942E-1,-5.203647709E-1,-9.125211525E-1
3.733571345E2,2.928246130E-1,-4.973605089E-1,-1.363047949E0
3.733671085E2,3.305137917E-1,-5.441984604E-1,-1.873354924E0
3.733770815E2,4.420464335E-1,-5.685798879E-1,-2.211403511E0
3.733870555E2,5.411443866E-1,-6.136470102E-1,-2.288610731E0
3.733970285E2,7.203063633E-1,-6.546756068E-1,-2.144747007E0
3.734070025E2,9.221550250E-1,-6.521232972E-1,-1.886934498E0
3.734169765E2,1.216865877E0,-5.843175226E-1,-1.573512045E0
3.734269495E2,1.504111881E0,-4.433674657E-1,-1.218434612E0
3.734369235E2,1.471187525E0,-3.366572419E-1,-9.862253058E-1
3.734468975E2,1.257868819E0,-4.411534175E-1,-9.119276601E-1
3.734568705E2,8.746128494E-1,-6.703230482E-1,-8.801141292E-1
3.734668445E2,3.739162116E-1,-8.787745321E-1,-5.557421798E-1
3.734768175E2,1.126004896E-1,-1.096874506E0,-2.406105852E-1
3.734867915E2,6.372587979E-2,-1.179447132E0,-2.435207444E-1
3.734967655E2,3.505907182E-1,-1.062918263E0,-2.999896449E-1
3.735067385E2,8.411418521E-1,-8.717564115E-1,-3.812992716E-1
3.735167125E2,1.264535960E0,-5.980874231E-1,-4.310339338E-1
3.735266855E2,1.590771271E0,-5.186901283E-1,-2.798132426E-1
3.735366595E2,1.890658297E0,-4.668583623E-1,2.545357293E-1
3.735466335E2,1.859283454E0,-4.412077966E-1,9.539445823E-1
3.735566065E2,1.460748052E0,-6.105457932E-1,1.353852618E0
3.735665805E2,1.055168364E0,-8.359509864E-1,1.446194771E0
3.735765535E2,7.938925490E-1,-9.575268790E-1,1.192761827E0
3.735865275E2,6.846551585E-1,-9.800377822E-1,9.026422817E-1
3.735965015E2,8.245032346E-1,-9.141782534E-1,5.444933063E-1
3.736064745E2,1.060674248E0,-7.800159368E-1,1.078571552E-1
3.736164485E2,1.121258711E0,-6.298354653E-1,8.219781876E-2
3.736264225E2,1.286879779E0,-6.771042104E-1,2.303165621E-1
3.736363955E2,1.281286917E0,-8.603653045E-1,3.655924809E-1
3.736463695E2,1.062685763E0,-8.582600145E-1,8.457576442E-1
3.736563425E2,7.183454995E-1,-8.696259785E-1,1.297566150E0
3.736663165E2,3.322468698E-1,-1.042748293E0,1.508488668E0
3.736762905E2,7.011710577E-2,-1.223244970E0,1.499164113E0
3.736862635E2,-1.877542042E-1,-1.311683960E0,1.316135738E0
3.736962375E2,-2.760063397E-1,-1.371014050E0,1.141707448E0
3.737062105E2,-1.913428963E-1,-1.233632110E0,1.038115836E0
3.737161845E2,9.512190124E-2,-1.023907541E0,7.424940616E-1
3.737261585E2,5.889701156E-1,-6.881653883E-1,2.868626457E-1
3.737361315E2,1.153464883E0,-2.646872266E-1,-1.775711685E-1
3.737461055E2,1.666473710E0,6.187728256E-2,-4.967589766E-1
3.737560785E2,1.791278728E0,3.261658752E-1,-4.172204715E-1
3.737660525E2,1.753146549E0,4.423266613E-1,-2.091467178E-1
3.737760265E2,1.531951936E0,3.372232524E-1,-2.655781960E-1
3.737859995E2,1.069468972E0,2.897786522E-1,-1.280060756E-1
3.737959735E2,6.385682818E-1,1.754946761E-1,1.579338795E-1
3.738059465E2,2.460460290E-1,3.786203697E-2,4.345750076E-1
3.738159205E2,-1.815765113E-2,2.018400371E-2,5.001187867E-1
3.738258945E2,-1.498002015E-1,7.470826641E-2,2.242793119E-1
3.738358675E2,-1.491543766E-1,1.465740551E-1,-1.370277447E-1
3.738458415E2,-6.400457270E-2,1.743677714E-1,-5.335344547E-1
3.738558155E2,3.604566521E-1,3.328585982E-1,-9.555028653E-1
3.738657885E2,7.320680375E-1,6.911321193E-1,-1.282999567E0
3.738757625E2,6.972650445E-1,8.913694346E-1,-1.430963359E0
3.738857355E2,5.013366886E-1,8.902153404E-1,-1.198777442E0
3.738957095E2,4.483085822E-2,7.442701533E-1,-1.068145382E0
3.739056835E2,-4.302793140E-1,5.093801916E-1,-1.081863534E0
3.739156565E2,-8.190721214E-1,3.431672394E-1,-1.027366315E0
3.739256305E2,-9.867068240E-1,2.998453648E-1,-8.312939715E-1
3.739356035E2,-9.033835624E-1,2.964797075E-1,-5.448195809E-1
3.739455775E2,-1.436260644E0,3.699852017E-1,-4.696390057E-1
3.739555515E2,-1.263825670E0,3.740491627E-1,-7.958832335E-1
3.739655245E2,-9.434212752E-1,5.570649661E-1,-9.014424330E-1
3.739754985E2,-9.587612993E-1,7.415549988E-1,-9.915737540E-1
3.739854715E2,-6.725612893E-1,7.282600383E-1,-7.694011939E-1
3.739954455E2,-5.577921770E-1,7.564383553E-1,-3.817541850E-1
3.740054195E2,-4.852774936E-1,6.314402336E-1,1.026344222E-1
3.740153925E2,-7.190532319E-1,3.438471244E-1,4.473447418E-1
3.740253663E2,-1.186922139E0,2.495211571E-2,8.777740735E-1
3.740353403E2,-1.552041069E0,-2.949810661E-1,1.225417941E0
3.740453133E2,-1.808385049E0,-6.089660217E-1,1.089580690E0
3.740552873E2,-1.902504610E0,-7.155383974E-1,6.077935088E-1
3.740652603E2,-1.861483615E0,-4.985466166E-1,1.947590590E-2
3.740752343E2,-1.644822932E0,-4.648594916E-2,-5.590996510E-1
3.740852083E2,-1.220849950E0,4.176885411E-1,-9.307100862E-1
3.740951813E2,-7.997663695E-1,7.624177180E-1,-9.164487273E-1
3.741051553E2,-4.697857708E-1,9.496479021E-1,-6.268045610E-1
3.741151283E2,-2.614312045E-1,1.001662101E0,-2.495065391E-1
3.741251023E2,-3.397749042E-1,8.911256057E-1,2.257761991E-1
3.741350763E2,-7.222701506E-1,5.923074505E-1,8.109170097E-1
3.741450493E2,-1.164678088E0,2.214476515E-1,1.543722820E0
3.741550233E2,-1.585154874E0,-1.166531217E-1,2.283119611E0
3.741649973E2,-1.824512401E0,-4.627366599E-1,2.671087632E0
3.741749703E2,-1.997191789E0,-6.155568570E-1,2.609470843E0
3.741849443E2,-1.880393949E0,-5.665956353E-1,2.334441208E0
3.741949173E2,-1.518459632E0,-5.106597085E-1,1.879646528E0
3.742048913E2,-1.217201872E0,-4.158519307E-1,1.384216624E0
3.742148653E2,-9.006091317E-1,-2.593101270E-1,1.062827924E0
3.742248383E2,-6.526159982E-1,-9.395613089E-2,1.073710177E0
3.742348123E2,-5.340558802E-1,2.641479671E-2,1.277522480E0
3.742447853E2,-5.110808177E-1,3.645636633E-2,1.351130154E0
3.742547593E2,-5.415552266E-1,-8.544784740E-2,1.029827993E0
3.742647333E2,-5.206774507E-1,-1.969976655E-1,5.428245109E-1
3.742747063E2,-4.825129665E-1,-2.275805037E-1,2.222415572E-1
3.742846803E2,-3.480838707E-1,-3.317701390E-1,-2.571605444E-3
3.742946533E2,-1.945006668E-1,-3.606317031E-1,-1.430492073E-1
3.743046273E2,-1.672710058E-1,-3.159899658E-1,-3.496254891E-1
3.743146013E2,4.525774151E-2,-2.642890312E-1,-6.198650855E-1
3.743245743E2,2.546805210E-1,-2.107126021E-1,-8.995140213E-1
3.743345483E2,2.624470121E-1,-1.023291975E-1,-1.075233961E0
3.743445223E2,3.390539790E-1,4.704435825E-2,-1.190531114E0
3.743544953E2,6.112446085E-1,1.674891070E-1,-1.334014184E0
3.743644693E2,7.087144775E-1,2.469801034E-1,-1.486271587E0
3.743744423E2,6.565651345E-1,2.153666934E-1,-1.539706367E0
3.743844163E2,6.589905596E-1,8.361240640E-2,-1.514025981E0
3.743943903E2,6.865309453E-1,-5.118579492E-2,-1.361907742E0
3.744043633E2,6.489266244E-1,-1.751555376E-1,-1.163738002E0
3.744143373E2,7.363551430E-1,-3.410197033E-1,-1.022441790E0
3.744243103E2,8.718547178E-1,-3.900287260E-1,-9.597561300E-1
3.744342843E2,1.163622373E0,-2.987642147E-1,-9.177386230E-1
3.744442583E2,1.596794049E0,-1.342944637E-1,-7.835923862E-1
3.744542313E2,1.887032000E0,-6.592735648E-3,-5.692925173E-1
3.744642053E2,1.973610553E0,-7.157898277E-2,-2.740490574E-1
3.744741783E2,1.884451185E0,-2.874605235E-1,-2.112365127E-2
3.744841523E2,1.665657877E0,-4.753499812E-1,-1.602721810E-3
3.744941263E2,1.444806350E0,-6.340564241E-1,-1.720894039E-1
3.745040993E2,1.236049641E0,-8.334549563E-1,-1.891211736E-1
3.745140733E2,1.119413330E0,-9.995841470E-1,-6.476785362E-2
3.745240463E2,1.081282394E0,-1.065228206E0,3.209916741E-1
3.745340203E2,1.224595311E0,-9.207114936E-1,7.367947805E-1
3.745439943E2,1.416186129E0,-7.508516331E-1,8.590892959E-1
3.745539673E2,1.800060368E0,-5.618156826E-1,5.602310872E-1
3.745639413E2,2.375511466E0,-2.883794135E-1,4.122053146E-2
3.745739153E2,3.100093752E0,-1.110399409E-1,-4.788203037E-1
3.745838883E2,3.700741378E0,-2.697335199E-1,-8.794311744E-1
3.745938623E2,3.789117073E0,-7.157611763E-1,-9.193372518E-1
3.746038353E2,2.971374900E0,-1.184995993E0,-1.347525930E-1
3.746138093E2,1.719803241E0,-1.582631070E0,1.259746360E0
3.746237833E2,4.678335682E-1,-2.017139419E0,2.575379237E0
3.746337563E2,-5.884076865E-1,-2.239589137E0,3.436822037E0
3.746437303E2,-1.223644773E0,-2.295177885E0,3.803330192E0
3.746537033E2,-1.307839855E0,-2.097818716E0,3.373370392E0
3.746636773E2,-9.596046140E-1,-1.664306001E0,1.940733560E0
3.746736513E2,-2.436357884E-1,-1.076474010E0,1.169659477E-1
3.746836243E2,5.305346503E-1,-4.991085340E-1,-1.391196445E0
3.746935983E2,1.121577238E0,-5.649696708E-2,-2.466208797E0
3.747035713E2,1.545504320E0,1.628464177E-1,-2.751549997E0
3.747135453E2,1.467833562E0,2.620915014E-1,-2.240453648E0
3.747235193E2,9.694689399E-1,3.587078230E-1,-8.844831687E-1
3.747334923E2,6.105872719E-1,2.888346192E-1,4.462671000E-1
3.747434663E2,3.943018347E-1,1.864476804E-1,1.163567848E0
3.747534393E2,3.165947141E-1,2.740839945E-1,1.580353872E0
3.747634133E2,2.654117331E-1,4.712883590E-1,1.867664414E0
3.747733873E2,3.434995075E-1,7.372496939E-1,1.748829111E0
3.747833603E2,6.151516449E-1,9.754732995E-1,1.022989674E0
3.747933343E2,8.726785905E-1,1.188946372E0,-1.235580987E-1
3.748033083E2,1.035269119E0,1.385947546E0,-1.104021558E0
3.748132813E2,1.200501420E0,1.412103457E0,-1.696814620E0
3.748232553E2,1.123580275E0,1.408180853E0,-2.026312239E0
3.748332283E2,8.102646066E-1,1.403716065E0,-1.998003529E0
3.748432023E2,4.493231107E-1,1.320416777E0,-1.714799486E0
3.748531763E2,2.147710449E-1,1.109775365E0,-1.495587371E0
3.748631493E2,-4.322764305E-2,8.799008520E-1,-1.404527512E0
3.748731233E2,-2.708271136E-1,7.799621424E-1,-1.123045474E0
3.748830963E2,-4.023553144E-1,8.873541516E-1,-7.490891361E-1
3.748930703E2,-5.168109794E-1,9.270624469E-1,-5.295811522E-1
3.749030443E2,-5.048730116E-1,8.895477346E-1,-4.832899153E-1
3.749130173E2,-4.174325792E-1,9.124759828E-1,-7.426577836E-1
3.749229913E2,-3.912404153E-1,1.060330140E0,-1.287108990E0
3.749329643E2,-4.117840227E-1,1.173939639E0,-1.773143004E0
3.749429383E2,-5.611556782E-1,1.213685357E0,-1.888110373E0
3.749529123E2,-6.971255884E-1,1.170089102E0,-1.520727475E0
3.749628853E2,-8.769214763E-1,1.031901123E0,-8.859373713E-1
3.749728593E2,-1.195254641E0,8.084681958E-1,-1.922400784E-1
3.749828333E2,-1.645767843E0,5.056312492E-1,3.007831120E-1
3.749928063E2,-2.176597083E0,3.224732123E-1,1.050087426E0
3.750027803E2,-2.314445192E0,1.754439515E-1,1.431464465E0
3.750127533E2,-1.977001353E0,3.486212298E-2,1.305594378E0
3.750227269E2,-1.575907064E0,2.071357141E-1,7.503614902E-1
3.750327009E2,-1.257061318E0,6.755007577E-1,3.843374848E-2
3.750426739E2,-9.076936913E-1,1.177290825E0,-6.273664784E-1
3.750526479E2,-4.745125137E-1,1.511194174E0,-1.051401295E0
3.750626209E2,-9.307824455E-2,1.680228554E0,-1.287539930E0
3.750725949E2,1.345703792E-2,1.564739905E0,-1.306913509E0
3.750825689E2,-3.635826467E-1,1.226769964E0,-8.171700221E-1
3.750925419E2,-1.028208022E0,8.085235982E-1,5.012929076E-1
3.751025159E2,-1.552216339E0,3.967452765E-1,2.001694876E0
3.751124889E2,-1.925860874E0,1.418755250E-1,3.015118505E0
3.751224629E2,-2.084440579E0,-4.798298255E-2,3.630183612E0
3.751324369E2,-2.119199352E0,-1.530812752E-1,3.772372693E0
3.751424099E2,-1.984797592E0,-1.351870412E-1,3.402490110E0
3.751523839E2,-1.653769319E0,2.421478182E-2,2.631237688E0
3.751623569E2,-1.281810535E0,2.804010339E-1,1.627381858E0
3.751723309E2,-9.692301542E-1,4.435982846E-1,8.212379301E-1
3.751823049E2,-7.360434864E-1,4.855469406E-1,4.671089154E-1
3.751922779E2,-6.099910386E-1,4.675587125E-1,4.005126375E-1
3.752022519E2,-5.908118058E-1,4.175486465E-1,5.219400108E-1
3.752122259E2,-6.163202110E-1,2.528492461E-1,6.396462160E-1
3.752221989E2,-6.637183258E-1,1.176239057E-1,6.804252827E-1
3.752321729E2,-5.373113906E-1,4.306313530E-2,6.056218529E-1
3.752421459E2,-3.176832464E-1,3.737306356E-2,3.175804085E-1
3.752521199E2,-1.832063313E-1,4.705152109E-2,-1.956700552E-1
3.752620939E2,2.862983163E-2,5.546990365E-2,-6.915385008E-1
3.752720669E2,2.556577369E-1,6.637145251E-2,-1.104422092E0
3.752820409E2,5.200157287E-1,7.624155253E-2,-1.486266325E0
3.752920139E2,6.862743256E-1,-4.711978734E-3,-1.691323500E0
3.753019879E2,5.543401636E-1,7.305730507E-2,-1.765070922E0
3.753119619E2,3.019640486E-1,1.026575187E-1,-1.537064011E0
3.753219349E2,1.595095214E-1,-4.684248313E-2,-1.283073242E0
3.753319089E2,6.535979284E-2,-3.005555092E-1,-1.054516107E0
3.753418819E2,-4.894009866E-2,-4.573921587E-1,-9.129316270E-1
3.753518559E2,6.198523678E-2,-5.625693887E-1,-8.917723078E-1
3.753618299E2,4.482950971E-1,-5.540549657E-1,-9.857195216E-1
3.753718029E2,8.384638274E-1,-4.446573615E-1,-1.115731192E0
3.753817769E2,1.118481869E0,-3.570391738E-1,-1.332530746E0
3.753917509E2,1.498291854E0,-3.178480648E-1,-1.627588849E0
3.754017239E2,1.823936597E0,-2.482808165E-1,-1.923299502E0
3.754116979E2,1.913811225E0,-1.905717216E-1,-2.052749839E0
3.754216709E2,1.862071260E0,-1.513904066E-1,-2.025512339E0
3.754316449E2,1.447996152E0,-2.355062583E-1,-1.642678759E0
3.754416189E2,7.487702436E-1,-5.043276125E-1,-8.840960830E-1
3.754515919E2,2.582179037E-1,-8.659651829E-1,-4.888973951E-2
3.754615659E2,-7.406412251E-2,-1.192904791E0,4.644899476E-1
3.754715389E2,3.921508268E-3,-1.342743785E0,5.220207024E-1
3.754815129E2,4.663731530E-1,-1.352832863E0,6.207491845E-1
3.754914869E2,1.315975670E0,-1.234396341E0,1.823530215E-1
3.755014599E2,2.059754950E0,-9.013225651E-1,-3.647136444E-1
3.755114339E2,2.564274790E0,-5.130496117E-1,-5.910336345E-1
3.755214069E2,2.725756760E0,-1.188576682E-1,-5.634213281E-1
3.755313809E2,2.682209913E0,3.544172823E-2,-5.487956876E-1
3.755413549E2,2.388733044E0,6.823262125E-3,-5.971264333E-1
3.755513279E2,1.934041714E0,-9.874207690E-2,-5.835451055E-1
3.755613019E2,1.474420450E0,-3.599249209E-1,-3.255314523E-1
3.755712759E2,1.209352935E0,-7.440267630E-1,3.675910592E-2
3.755812489E2,1.168015533E0,-1.181911441E0,4.349620932E-1
3.755912229E2,1.000782899E0,-1.535308238E0,1.198275166E0
3.756011959E2,4.708558112E-1,-1.618872112E0,1.955259798E0
3.756111699E2,-1.631196837E-1,-1.557099787E0,2.444627309E0
3.756211439E2,-5.647969952E-1,-1.548140683E0,2.581365032E0
3.756311169E2,-9.135819836E-1,-1.407334760E0,2.274652843E0
3.756410909E2,-9.449458636E-1,-1.047549880E0,1.653614221E0
3.756510639E2,-4.533389053E-1,-5.011935049E-1,7.038790494E-1
